frame,t,obs_idx,obs_x,obs_y,obs_color,map_id,map_x,map_y,map_color,m2,side_ok,color_penalty
2,232.124000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
2,232.124000,11,8.440,-3.573,yellow,-1,,,,,0,
2,232.124000,12,7.684,-5.059,yellow,-1,,,,,0,
2,232.124000,13,6.875,-9.125,yellow,-1,,,,,0,
2,232.124000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
2,232.124000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
2,232.124000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
2,232.124000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
3,232.244000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
3,232.244000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
3,232.244000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
3,232.244000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
3,232.244000,4,6.875,9.125,blue,-1,,,,,0,
3,232.244000,5,7.684,5.059,blue,-1,,,,,0,
3,232.244000,6,8.440,3.574,blue,-1,,,,,0,
3,232.244000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
3,232.244000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
3,232.244000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
3,232.244000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
3,232.244000,11,8.440,-3.573,yellow,-1,,,,,0,
3,232.244000,12,7.684,-5.059,yellow,-1,,,,,0,
3,232.244000,13,6.875,-9.125,yellow,-1,,,,,0,
3,232.244000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
3,232.244000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
3,232.244000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
3,232.244000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
4,232.364000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
4,232.364000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
4,232.364000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
4,232.364000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
4,232.364000,4,6.875,9.125,blue,-1,,,,,0,
4,232.364000,5,7.684,5.059,blue,-1,,,,,0,
4,232.364000,6,8.440,3.574,blue,-1,,,,,0,
4,232.364000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
4,232.364000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
4,232.364000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
4,232.364000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
4,232.364000,11,8.440,-3.573,yellow,-1,,,,,0,
4,232.364000,12,7.684,-5.059,yellow,-1,,,,,0,
4,232.364000,13,6.875,-9.125,yellow,-1,,,,,0,
4,232.364000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
4,232.364000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
4,232.364000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
4,232.364000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
5,232.494000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
5,232.494000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
5,232.494000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
5,232.494000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
5,232.494000,4,6.875,9.125,blue,-1,,,,,0,
5,232.494000,5,7.684,5.059,blue,-1,,,,,0,
5,232.494000,6,8.440,3.574,blue,-1,,,,,0,
5,232.494000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
5,232.494000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
5,232.494000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
5,232.494000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
5,232.494000,11,8.440,-3.573,yellow,-1,,,,,0,
5,232.494000,12,7.684,-5.059,yellow,-1,,,,,0,
5,232.494000,13,6.875,-9.125,yellow,-1,,,,,0,
5,232.494000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
5,232.494000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
5,232.494000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
5,232.494000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
6,232.634000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
6,232.634000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
6,232.634000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
6,232.634000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
6,232.634000,4,6.875,9.125,blue,-1,,,,,0,
6,232.634000,5,7.684,5.059,blue,-1,,,,,0,
6,232.634000,6,8.440,3.574,blue,-1,,,,,0,
6,232.634000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
6,232.634000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
6,232.634000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
6,232.634000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
6,232.634000,11,8.440,-3.573,yellow,-1,,,,,0,
6,232.634000,12,7.684,-5.059,yellow,-1,,,,,0,
6,232.634000,13,6.875,-9.125,yellow,-1,,,,,0,
6,232.634000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
6,232.634000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
6,232.634000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
6,232.634000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
7,232.764000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
7,232.764000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
7,232.764000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
7,232.764000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
7,232.764000,4,6.875,9.125,blue,-1,,,,,0,
7,232.764000,5,7.684,5.059,blue,-1,,,,,0,
7,232.764000,6,8.440,3.574,blue,-1,,,,,0,
7,232.764000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
7,232.764000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
7,232.764000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
7,232.764000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
7,232.764000,11,8.440,-3.573,yellow,-1,,,,,0,
7,232.764000,12,7.684,-5.059,yellow,-1,,,,,0,
7,232.764000,13,6.875,-9.125,yellow,-1,,,,,0,
7,232.764000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
7,232.764000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
7,232.764000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
7,232.764000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
8,232.904000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
8,232.904000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
8,232.904000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
8,232.904000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
8,232.904000,4,6.875,9.125,blue,-1,,,,,0,
8,232.904000,5,7.684,5.059,blue,-1,,,,,0,
8,232.904000,6,8.440,3.574,blue,-1,,,,,0,
8,232.904000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
8,232.904000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
8,232.904000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
8,232.904000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
8,232.904000,11,8.440,-3.573,yellow,-1,,,,,0,
8,232.904000,12,7.684,-5.059,yellow,-1,,,,,0,
8,232.904000,13,6.875,-9.125,yellow,-1,,,,,0,
8,232.904000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
8,232.904000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
8,232.904000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
8,232.904000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
9,233.024000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
9,233.024000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
9,233.024000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
9,233.024000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
9,233.024000,4,6.875,9.125,blue,-1,,,,,0,
9,233.024000,5,7.684,5.059,blue,-1,,,,,0,
9,233.024000,6,8.440,3.574,blue,-1,,,,,0,
9,233.024000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
9,233.024000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
9,233.024000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
9,233.024000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
9,233.024000,11,8.440,-3.573,yellow,-1,,,,,0,
9,233.024000,12,7.684,-5.059,yellow,-1,,,,,0,
9,233.024000,13,6.875,-9.125,yellow,-1,,,,,0,
9,233.024000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
9,233.024000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
9,233.024000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
9,233.024000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
10,233.144000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
10,233.144000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
10,233.144000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
10,233.144000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
10,233.144000,4,6.875,9.125,blue,-1,,,,,0,
10,233.144000,5,7.684,5.059,blue,-1,,,,,0,
10,233.144000,6,8.440,3.574,blue,-1,,,,,0,
10,233.144000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
10,233.144000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
10,233.144000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
10,233.144000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
10,233.144000,11,8.440,-3.573,yellow,-1,,,,,0,
10,233.144000,12,7.684,-5.059,yellow,-1,,,,,0,
10,233.144000,13,6.875,-9.125,yellow,-1,,,,,0,
10,233.144000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
10,233.144000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
10,233.144000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
10,233.144000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
11,233.274000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
11,233.274000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
11,233.274000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
11,233.274000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
11,233.274000,4,6.875,9.125,blue,-1,,,,,0,
11,233.274000,5,7.684,5.059,blue,-1,,,,,0,
11,233.274000,6,8.440,3.574,blue,-1,,,,,0,
11,233.274000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
11,233.274000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
11,233.274000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
11,233.274000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
11,233.274000,11,8.440,-3.573,yellow,-1,,,,,0,
11,233.274000,12,7.684,-5.059,yellow,-1,,,,,0,
11,233.274000,13,6.875,-9.125,yellow,-1,,,,,0,
11,233.274000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
11,233.274000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
11,233.274000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
11,233.274000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
12,233.414000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
12,233.414000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
12,233.414000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
12,233.414000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
12,233.414000,4,6.875,9.125,blue,-1,,,,,0,
12,233.414000,5,7.684,5.059,blue,-1,,,,,0,
12,233.414000,6,8.440,3.574,blue,-1,,,,,0,
12,233.414000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
12,233.414000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
12,233.414000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
12,233.414000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
12,233.414000,11,8.440,-3.573,yellow,-1,,,,,0,
12,233.414000,12,7.684,-5.059,yellow,-1,,,,,0,
12,233.414000,13,6.875,-9.125,yellow,-1,,,,,0,
12,233.414000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
12,233.414000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
12,233.414000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
12,233.414000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
13,233.544000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
13,233.544000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
13,233.544000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
13,233.544000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
13,233.544000,4,6.875,9.125,blue,-1,,,,,0,
13,233.544000,5,7.684,5.059,blue,-1,,,,,0,
13,233.544000,6,8.440,3.574,blue,-1,,,,,0,
13,233.544000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
13,233.544000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
13,233.544000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
13,233.544000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
13,233.544000,11,8.440,-3.573,yellow,-1,,,,,0,
13,233.544000,12,7.684,-5.059,yellow,-1,,,,,0,
13,233.544000,13,6.875,-9.125,yellow,-1,,,,,0,
13,233.544000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
13,233.544000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
13,233.544000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
13,233.544000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
14,233.674000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
14,233.674000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
14,233.674000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
14,233.674000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
14,233.674000,4,6.875,9.125,blue,-1,,,,,0,
14,233.674000,5,7.684,5.059,blue,-1,,,,,0,
14,233.674000,6,8.440,3.574,blue,-1,,,,,0,
14,233.674000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
14,233.674000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
14,233.674000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
14,233.674000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
14,233.674000,11,8.440,-3.573,yellow,-1,,,,,0,
14,233.674000,12,7.684,-5.059,yellow,-1,,,,,0,
14,233.674000,13,6.875,-9.125,yellow,-1,,,,,0,
14,233.674000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
14,233.674000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
14,233.674000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
14,233.674000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
15,233.804000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
15,233.804000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
15,233.804000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
15,233.804000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
15,233.804000,4,6.875,9.125,blue,-1,,,,,0,
15,233.804000,5,7.684,5.059,blue,-1,,,,,0,
15,233.804000,6,8.440,3.574,blue,-1,,,,,0,
15,233.804000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
15,233.804000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
15,233.804000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
15,233.804000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
15,233.804000,11,8.440,-3.573,yellow,-1,,,,,0,
15,233.804000,12,7.684,-5.059,yellow,-1,,,,,0,
15,233.804000,13,6.875,-9.125,yellow,-1,,,,,0,
15,233.804000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
15,233.804000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
15,233.804000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
15,233.804000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
16,233.934000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
16,233.934000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
16,233.934000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
16,233.934000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
16,233.934000,4,6.875,9.125,blue,-1,,,,,0,
16,233.934000,5,7.684,5.059,blue,-1,,,,,0,
16,233.934000,6,8.440,3.574,blue,-1,,,,,0,
16,233.934000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
16,233.934000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
16,233.934000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
16,233.934000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
16,233.934000,11,8.440,-3.573,yellow,-1,,,,,0,
16,233.934000,12,7.684,-5.059,yellow,-1,,,,,0,
16,233.934000,13,6.875,-9.125,yellow,-1,,,,,0,
16,233.934000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
16,233.934000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
16,233.934000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
16,233.934000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
17,234.064000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
17,234.064000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
17,234.064000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
17,234.064000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
17,234.064000,4,6.875,9.125,blue,-1,,,,,0,
17,234.064000,5,7.684,5.059,blue,-1,,,,,0,
17,234.064000,6,8.440,3.574,blue,-1,,,,,0,
17,234.064000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
17,234.064000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
17,234.064000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
17,234.064000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
17,234.064000,11,8.440,-3.573,yellow,-1,,,,,0,
17,234.064000,12,7.684,-5.059,yellow,-1,,,,,0,
17,234.064000,13,6.875,-9.125,yellow,-1,,,,,0,
17,234.064000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
17,234.064000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
17,234.064000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
17,234.064000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
18,234.184000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
18,234.184000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
18,234.184000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
18,234.184000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
18,234.184000,4,6.875,9.125,blue,-1,,,,,0,
18,234.184000,5,7.684,5.059,blue,-1,,,,,0,
18,234.184000,6,8.440,3.574,blue,-1,,,,,0,
18,234.184000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
18,234.184000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
18,234.184000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
18,234.184000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
18,234.184000,11,8.440,-3.573,yellow,-1,,,,,0,
18,234.184000,12,7.684,-5.059,yellow,-1,,,,,0,
18,234.184000,13,6.875,-9.125,yellow,-1,,,,,0,
18,234.184000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
18,234.184000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
