frame,t,obs_idx,obs_x,obs_y,obs_color,map_id,map_x,map_y,map_color,m2,side_ok,color_penalty
2,65.174000,11,8.440,-3.573,yellow,-1,,,,,0,
2,65.174000,12,7.684,-5.059,yellow,-1,,,,,0,
2,65.174000,13,6.875,-9.125,yellow,-1,,,,,0,
2,65.174000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
2,65.174000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
2,65.174000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
2,65.174000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
3,65.214000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
3,65.214000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
3,65.214000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
3,65.214000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
3,65.214000,4,6.875,9.125,blue,-1,,,,,0,
3,65.214000,5,7.684,5.059,blue,-1,,,,,0,
3,65.214000,6,8.440,3.574,blue,-1,,,,,0,
3,65.214000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
3,65.214000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
3,65.214000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
3,65.214000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
3,65.214000,11,8.440,-3.573,yellow,-1,,,,,0,
3,65.214000,12,7.684,-5.059,yellow,-1,,,,,0,
3,65.214000,13,6.875,-9.125,yellow,-1,,,,,0,
3,65.214000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
3,65.214000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
3,65.214000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
3,65.214000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
4,65.284000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
4,65.284000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
4,65.284000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
4,65.284000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
4,65.284000,4,6.875,9.125,blue,-1,,,,,0,
4,65.284000,5,7.684,5.059,blue,-1,,,,,0,
4,65.284000,6,8.440,3.574,blue,-1,,,,,0,
4,65.284000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
4,65.284000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
4,65.284000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
4,65.284000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
4,65.284000,11,8.440,-3.573,yellow,-1,,,,,0,
4,65.284000,12,7.684,-5.059,yellow,-1,,,,,0,
4,65.284000,13,6.875,-9.125,yellow,-1,,,,,0,
4,65.284000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
4,65.284000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
4,65.284000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
4,65.284000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
5,65.334000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
5,65.334000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
5,65.334000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
5,65.334000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
5,65.334000,4,6.875,9.125,blue,-1,,,,,0,
5,65.334000,5,7.684,5.059,blue,-1,,,,,0,
5,65.334000,6,8.440,3.574,blue,-1,,,,,0,
5,65.334000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
5,65.334000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
5,65.334000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
5,65.334000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
5,65.334000,11,8.440,-3.573,yellow,-1,,,,,0,
5,65.334000,12,7.684,-5.059,yellow,-1,,,,,0,
5,65.334000,13,6.875,-9.125,yellow,-1,,,,,0,
5,65.334000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
5,65.334000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
5,65.334000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
5,65.334000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
6,65.414000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
6,65.414000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
6,65.414000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
6,65.414000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
6,65.414000,4,6.875,9.125,blue,-1,,,,,0,
6,65.414000,5,7.684,5.059,blue,-1,,,,,0,
6,65.414000,6,8.440,3.574,blue,-1,,,,,0,
6,65.414000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
6,65.414000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
6,65.414000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
6,65.414000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
6,65.414000,11,8.440,-3.573,yellow,-1,,,,,0,
6,65.414000,12,7.684,-5.059,yellow,-1,,,,,0,
6,65.414000,13,6.875,-9.125,yellow,-1,,,,,0,
6,65.414000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
6,65.414000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
6,65.414000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
6,65.414000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
7,65.514000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
7,65.514000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
7,65.514000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
7,65.514000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
7,65.514000,4,6.875,9.125,blue,-1,,,,,0,
7,65.514000,5,7.684,5.059,blue,-1,,,,,0,
7,65.514000,6,8.440,3.574,blue,-1,,,,,0,
7,65.514000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
7,65.514000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
7,65.514000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
7,65.514000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
7,65.514000,11,8.440,-3.573,yellow,-1,,,,,0,
7,65.514000,12,7.684,-5.059,yellow,-1,,,,,0,
7,65.514000,13,6.875,-9.125,yellow,-1,,,,,0,
7,65.514000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
7,65.514000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
7,65.514000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
7,65.514000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
8,65.604000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
8,65.604000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
8,65.604000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
8,65.604000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
8,65.604000,4,6.875,9.125,blue,-1,,,,,0,
8,65.604000,5,7.684,5.059,blue,-1,,,,,0,
8,65.604000,6,8.440,3.574,blue,-1,,,,,0,
8,65.604000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
8,65.604000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
8,65.604000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
8,65.604000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
8,65.604000,11,8.440,-3.573,yellow,-1,,,,,0,
8,65.604000,12,7.684,-5.059,yellow,-1,,,,,0,
8,65.604000,13,6.875,-9.125,yellow,-1,,,,,0,
8,65.604000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
8,65.604000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
8,65.604000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
8,65.604000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
9,65.654000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
9,65.654000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
9,65.654000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
9,65.654000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
9,65.654000,4,6.875,9.125,blue,-1,,,,,0,
9,65.654000,5,7.684,5.059,blue,-1,,,,,0,
9,65.654000,6,8.440,3.574,blue,-1,,,,,0,
9,65.654000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
9,65.654000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
9,65.654000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
9,65.654000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
9,65.654000,11,8.440,-3.573,yellow,-1,,,,,0,
9,65.654000,12,7.684,-5.059,yellow,-1,,,,,0,
9,65.654000,13,6.875,-9.125,yellow,-1,,,,,0,
9,65.654000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
9,65.654000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
9,65.654000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
9,65.654000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
10,65.714000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
10,65.714000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
10,65.714000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
10,65.714000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
10,65.714000,4,6.875,9.125,blue,-1,,,,,0,
10,65.714000,5,7.684,5.059,blue,-1,,,,,0,
10,65.714000,6,8.440,3.574,blue,-1,,,,,0,
10,65.714000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
10,65.714000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
10,65.714000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
10,65.714000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
10,65.714000,11,8.440,-3.573,yellow,-1,,,,,0,
10,65.714000,12,7.684,-5.059,yellow,-1,,,,,0,
10,65.714000,13,6.875,-9.125,yellow,-1,,,,,0,
10,65.714000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
10,65.714000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
10,65.714000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
10,65.714000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
11,65.754000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
11,65.754000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
11,65.754000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
11,65.754000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
11,65.754000,4,6.875,9.125,blue,-1,,,,,0,
11,65.754000,5,7.684,5.059,blue,-1,,,,,0,
11,65.754000,6,8.440,3.574,blue,-1,,,,,0,
11,65.754000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
11,65.754000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
11,65.754000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
11,65.754000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
11,65.754000,11,8.440,-3.573,yellow,-1,,,,,0,
11,65.754000,12,7.684,-5.059,yellow,-1,,,,,0,
11,65.754000,13,6.875,-9.125,yellow,-1,,,,,0,
11,65.754000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
11,65.754000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
11,65.754000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
11,65.754000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
12,65.824000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
12,65.824000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
12,65.824000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
12,65.824000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
12,65.824000,4,6.875,9.125,blue,-1,,,,,0,
12,65.824000,5,7.684,5.059,blue,-1,,,,,0,
12,65.824000,6,8.440,3.574,blue,-1,,,,,0,
12,65.824000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
12,65.824000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
12,65.824000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
12,65.824000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
12,65.824000,11,8.440,-3.573,yellow,-1,,,,,0,
12,65.824000,12,7.684,-5.059,yellow,-1,,,,,0,
12,65.824000,13,6.875,-9.125,yellow,-1,,,,,0,
12,65.824000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
12,65.824000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
12,65.824000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
12,65.824000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
13,65.914000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
13,65.914000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
13,65.914000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
13,65.914000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
13,65.914000,4,6.875,9.125,blue,-1,,,,,0,
13,65.914000,5,7.684,5.059,blue,-1,,,,,0,
13,65.914000,6,8.440,3.574,blue,-1,,,,,0,
13,65.914000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
13,65.914000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
13,65.914000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
13,65.914000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
13,65.914000,11,8.440,-3.573,yellow,-1,,,,,0,
13,65.914000,12,7.684,-5.059,yellow,-1,,,,,0,
13,65.914000,13,6.875,-9.125,yellow,-1,,,,,0,
13,65.914000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
13,65.914000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
13,65.914000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
13,65.914000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
14,66.014000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
14,66.014000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
14,66.014000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
14,66.014000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
14,66.014000,4,6.875,9.125,blue,-1,,,,,0,
14,66.014000,5,7.684,5.059,blue,-1,,,,,0,
14,66.014000,6,8.440,3.574,blue,-1,,,,,0,
14,66.014000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
14,66.014000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
14,66.014000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
14,66.014000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
14,66.014000,11,8.440,-3.573,yellow,-1,,,,,0,
14,66.014000,12,7.684,-5.059,yellow,-1,,,,,0,
14,66.014000,13,6.875,-9.125,yellow,-1,,,,,0,
14,66.014000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
14,66.014000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
14,66.014000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
14,66.014000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
15,66.094000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
15,66.094000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
15,66.094000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
15,66.094000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
15,66.094000,4,6.875,9.125,blue,-1,,,,,0,
15,66.094000,5,7.684,5.059,blue,-1,,,,,0,
15,66.094000,6,8.440,3.574,blue,-1,,,,,0,
15,66.094000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
15,66.094000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
15,66.094000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
15,66.094000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
15,66.094000,11,8.440,-3.573,yellow,-1,,,,,0,
15,66.094000,12,7.684,-5.059,yellow,-1,,,,,0,
15,66.094000,13,6.875,-9.125,yellow,-1,,,,,0,
15,66.094000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
15,66.094000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
15,66.094000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
15,66.094000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
16,66.164000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
16,66.164000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
16,66.164000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
16,66.164000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
16,66.164000,4,6.875,9.125,blue,-1,,,,,0,
16,66.164000,5,7.684,5.059,blue,-1,,,,,0,
16,66.164000,6,8.440,3.574,blue,-1,,,,,0,
16,66.164000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
16,66.164000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
16,66.164000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
16,66.164000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
16,66.164000,11,8.440,-3.573,yellow,-1,,,,,0,
16,66.164000,12,7.684,-5.059,yellow,-1,,,,,0,
16,66.164000,13,6.875,-9.125,yellow,-1,,,,,0,
16,66.164000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
16,66.164000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
16,66.164000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
16,66.164000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
17,66.214000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
17,66.214000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
17,66.214000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
17,66.214000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
17,66.214000,4,6.875,9.125,blue,-1,,,,,0,
17,66.214000,5,7.684,5.059,blue,-1,,,,,0,
17,66.214000,6,8.440,3.574,blue,-1,,,,,0,
17,66.214000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
17,66.214000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
17,66.214000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
17,66.214000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
17,66.214000,11,8.440,-3.573,yellow,-1,,,,,0,
17,66.214000,12,7.684,-5.059,yellow,-1,,,,,0,
17,66.214000,13,6.875,-9.125,yellow,-1,,,,,0,
17,66.214000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
17,66.214000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
17,66.214000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
17,66.214000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
18,66.314000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
18,66.314000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
18,66.314000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
18,66.314000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
18,66.314000,4,6.875,9.125,blue,-1,,,,,0,
18,66.314000,5,7.684,5.059,blue,-1,,,,,0,
18,66.314000,6,8.440,3.574,blue,-1,,,,,0,
18,66.314000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
18,66.314000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
18,66.314000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
18,66.314000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
18,66.314000,11,8.440,-3.573,yellow,-1,,,,,0,
18,66.314000,12,7.684,-5.059,yellow,-1,,,,,0,
18,66.314000,13,6.875,-9.125,yellow,-1,,,,,0,
18,66.314000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
18,66.314000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
